49,10140,?????????????,???????,13.6191708,100.5103542
50,10150,?????????????,??????,13.6670215,100.4036861
51,10270,???????????,????????????????,13.6213747,100.5992148
52,10280,???????????,????????????????,13.5748422,100.646241
53,10560,???????????,??????,13.6058169,100.8677256
54,10550,???????????,??????,13.5046427,100.8338593
55,10540,???????????,??????,13.6299818,100.6400175
56,10130,???????????,?????????,13.6532561,100.5633676
57,10290,???????????,??????????????,13.5737973,100.5521142
58,10540,???????????,????????,13.6132538,100.8282161
59,11000,???????,????????????,13.8658492,100.4941285
60,11130,???????,???????,13.8068972,100.4624937
61,11140,???????,???????,13.8445656,100.3806992
62,11110,???????,?????????,13.9446573,100.4308137
63,11150,???????,???????,13.9832139,100.3385624
64,11120,???????,????????,13.9154022,100.4948197
65,12000,????????,?????????????,13.9854373,100.5521142
66,12120,????????,????????,14.0044429,100.6179542
67,12130,????????,???????,13.970533,100.6309169
68,12110,????????,???????,14.0542117,100.8273123
69,12170,????????,????????,14.1785783,100.8451467
70,12140,????????,???????????,14.0032361,100.4059456
71,12130,????????,???????,13.970533,100.6309169
72,12150,????????,???????,13.9290033,100.7235473
73,12160,????????,??????,14.0758882,100.5208569
74,13000,???????????????,???????????????,14.3523939,100.5521142
75,13130,???????????????,???????,14.5599975,100.7238776
76,13260,???????????????,???????,14.4759803,100.6241192
77,13190,???????????????,??????,14.2186448,100.4621366
78,13290,???????????????,??????,14.1348926,100.5408622
79,13250,???????????????,??????,14.4023507,100.4621366
80,13160,???????????????,????????,14.2121868,100.6045199
81,13180,???????????????,????????,14.1558336,100.5858786
82,13170,???????????????,????????,14.2121868,100.6045199
83,13220,???????????????,????????,14.4792629,100.5408622
84,13120,???????????????,??????,14.4403155,100.383479
85,13280,???????????????,??????,14.4562626,100.2824483
86,13140,???????????????,????,14.4477589,100.724572
87,13230,???????????????,??????????,14.1766793,100.3722477
88,13170,???????????????,???????,14.2262517,100.7272992
89,13110,???????????????,????,14.3144265,100.3722477
90,13270,???????????????,???????,14.371666,100.314818
91,13210,???????????????,?????,14.3618606,100.6685901
92,13150,???????????????,??????,14.5822246,100.5521142
93,13240,???????????????,????????,14.6456948,100.5770655
94,14000,???????,????????????,14.5895914,100.4550554
95,14140,???????,????,14.7147825,100.4358163
96,14130,???????,??????,14.4980456,100.4424658
97,14120,???????,????????,14.6823992,100.3722477
98,14150,???????,??????,14.7600313,100.310501
99,14110,???????,???????????,14.5462949,100.3273368
100,14160,???????,??????,14.6013032,100.2544044
101,15000,??????,???????????,14.7996306,100.6343005
102,13240,??????,???????????,14.8034968,100.6101263
103,15160,??????,???????????,14.8982903,100.6872457
104,15210,??????,???????????,14.845847,100.8225732
105,15140,??????,?????????,14.8889139,100.9668767
106,15220,??????,?????????,14.7955207,100.9128995
107,18220,??????,?????????,14.9593421,101.1734451
108,15120,??????,????????,15.067666,100.7217139
109,15130,??????,????????,15.2074763,101.136733
110,15230,??????,????????,15.0608556,101.1390878
111,15190,??????,????????,15.3854608,101.3317605
112,15150,??????,???????,14.8144809,100.5071143
113,15180,??????,???????,14.81464,100.5104749
114,15110,??????,????????,15.089097,100.5521142
115,15180,??????,????????,14.9806968,100.4691229
116,15230,??????,???????,15.071815,101.1504111
117,15240,??????,????????,15.2245864,100.8564355
118,15250,??????,????????,15.3944421,100.7754207
119,15190,??????,??????,15.3854608,101.3317605
120,15130,??????,??????,15.3842964,101.3544525
121,15170,??????,????????,15.2256001,100.6600016
122,16000,?????????,??????????????,14.8997786,100.4059456
123,16130,?????????,????????,14.9169141,100.2824483
124,16150,?????????,????????????,14.8126417,100.2936683
125,16120,?????????,????????,14.7824909,100.4508956
126,16160,?????????,????????,14.8223351,100.4394358
127,16140,?????????,???????,14.7794841,100.3891641
128,16110,?????????,??????????,15.0011448,100.3329494
129,17000,??????,???????????,15.1252422,100.1423172
130,17110,??????,???????,15.3388555,100.1479182
131,17170,??????,???????,15.3015956,100.2039477
132,17120,??????,????????,15.2617924,100.0431355
133,17150,??????,??????,15.1327349,100.2319757
134,17140,??????,????????,15.0152766,100.1479182
135,17130,??????,?????,15.0101985,100.0024084
136,17160,??????,?????,15.1136716,100.0135929
137,17120,??????,?????????,15.2049356,99.7790227
138,17130,??????,???????,14.9679283,99.9129845
139,18000,???????,????????????,14.5288823,100.9101032
140,18110,???????,???????,14.5801157,101.003522
141,18260,???????,???????,14.6029483,101.0938079
142,18140,???????,??????,14.3380654,100.8677256
143,18250,???????,??????,14.4155173,100.8056466
144,18230,???????,??????,14.4168204,100.901604
145,18150,???????,????????,14.3153708,100.9863525
146,18170,???????,???????,14.4898955,100.8112885
147,18130,???????,???????,14.614994,100.7154228
148,18270,???????,???????,14.6006738,100.800698
149,18210,???????,??????,14.5961403,100.6252859
150,18190,???????,???????,14.6790319,100.6985155
151,18120,???????,??????????,14.7268634,100.7830826
152,18160,???????,??????,14.5367501,100.8536132
153,18180,???????,????????,14.4608673,101.1843887
154,30130,???????,????????,14.6359078,101.1927802
155,18220,???????,????????,14.6926819,101.1390878
156,18220,???????,???????,14.874441,101.1843887
157,18000,???????,???????????????,14.5224885,100.9139619
158,18240,???????,???????????????,14.6925337,100.901604
159,20000,??????,???????????,13.3909924,101.0122861
160,20130,??????,???????????,13.2665109,100.941144
161,20170,??????,???????,13.3104674,101.1257083
162,20220,??????,???????,13.2274744,101.1843887
163,20190,??????,????????,12.951029,100.9111545
164,20150,??????,????????,12.9173831,101.0033112
165,20160,??????,??????,13.4743811,101.0878684
166,20140,??????,????????,13.4522814,101.1815568
167,20110,??????,???????,13.1641308,100.9216588
168,20230,??????,???????,13.0799039,101.0163228
169,20120,??????,?????????,13.1499153,100.8084675
170,20180,??????,??????,12.6836578,100.901604
171,20250,??????,??????,12.7733331,100.9241963
172,20270,??????,??????,13.1838889,101.4908333
173,20240,??????,??????????,13.3912957,101.3199255
174,21000,?????,??????????,12.6754092,101.3658004
175,21160,?????,??????????,12.6606737,101.4452717
176,21100,?????,??????????,12.761952,101.4566299
177,21150,?????,??????????,12.7050978,101.171274
178,21130,?????,???????,12.7341552,101.048549
179,21110,?????,????,12.7797397,101.6490959
180,21190,?????,????,12.6783299,101.5589105
181,22160,?????,????,12.7797397,101.6490959
182,21170,?????,????,12.7208265,101.7149678
183,21210,?????,?????????,12.9310911,101.5198329
184,21120,?????,????????,12.7855768,101.3034028
185,21140,?????,???????,12.9707642,101.2163774
186,21110,?????,????????,12.96,101.7383333
187,21180,?????,?????????,12.8308102,101.1730615
188,22000,????????,?????????????,12.6112485,102.1037806
189,22110,????????,????,12.4537943,102.2290442
190,22150,????????,????,12.746324,102.3005803
191,22120,????????,???????,12.647214,102.0032957
192,22170,????????,???????,12.7802959,101.9723228
193,22140,????????,???????????,12.9628371,102.4934904
194,22150,????????,?????,12.6575,102.1969444
195,22130,????????,?????????,12.4680818,102.100396
196,22190,????????,?????????,12.4680818,102.100396
197,22120,????????,?????????,12.4797222,102.0516667
198,22180,????????,??????,13.06,102.1555556
199,22160,????????,??????????,12.9678205,101.9119871
200,22160,????????,????????,12.7781601,101.8549588
201,22170,????????,????????,12.7781601,101.8549588
202,22210,????????,??????????,12.8497222,102.1697222
203,23000,????,?????????,12.2427059,102.5174726
204,23110,????,????????,11.7786113,102.8882438
205,23130,????,???????,12.345,102.4536111
206,23150,????,???????,12.3227921,102.4495221
207,23140,????,??????,12.5766509,102.5527505
208,23120,????,???????,12.1783502,102.3996973
209,23000,????,???????,11.6680759,102.5642261
210,23170,????,????????,12.0479159,102.3234816
211,24000,??????????,???????????????,13.6592703,101.0717963
212,24110,??????????,???????,13.723331,101.2066116
213,24150,??????????,?????????????,13.871792,101.048549
214,24170,??????????,?????????????,13.9216171,100.9580947
215,24000,??????????,?????????????,13.7456051,101.0793925
216,24130,??????????,???????,13.4987164,100.9693968
217,24180,??????????,???????,13.5681165,100.9467939
218,24140,??????????,?????????,13.5957905,101.0938079
219,24120,??????????,?????????,13.7496342,101.3410688
220,24120,??????????,????????,13.7809557,101.286392
221,24160,??????????,??????????,13.6581446,101.4381602
222,24190,??????????,???????,13.6068853,101.2493924
223,24160,??????????,??????????,13.4754941,101.7296049
224,24000,??????????,??????????,13.780713,101.1673984
225,24110,??????????,??????????,13.780713,101.1673984
226,25000,??????????,???????????????,14.0552548,101.3784849
227,25230,??????????,???????????????,14.1048307,101.3559574
228,25110,??????????,???????????,14.0650764,101.834905
229,25240,??????????,???????????,13.9865542,101.7637775
230,25220,??????????,????,14.2030447,101.7751709
231,25150,??????????,?????????,14.0065988,101.2240441
232,25130,??????????,??????????,14.0508866,101.4963935
233,25140,??????????,??????????,13.8964152,101.5020752
234,25190,??????????,????????,13.8320366,101.4561219
235,26000,???????,????????????,14.2038387,101.2268773
236,26130,???????,??????,14.1063403,101.2920619
237,26110,???????,??????,14.2613322,101.0697615
238,26120,???????,????????,14.0971575,100.997658
239,27000,???????,????????????,13.8240407,102.0645821
240,27260,???????,???????,13.448373,102.3070208
241,27180,???????,???????,14.1115298,102.589708
242,27210,???????,??????????,13.5034908,102.0946818
243,27160,???????,????????,13.7303147,102.334934
244,27120,???????,??????????,13.7479007,102.5203939
245,27000,???????,?????????,13.8240407,102.0645821
246,27120,???????,??????,13.8151696,102.7003989
247,27180,???????,??????,13.8400359,102.5994097
248,27250,???????,??????????,13.3152042,102.2319048
249,30000,??????????,???????????????,14.9415189,102.1175404
250,30310,??????????,???????????????,15.0551186,102.1404037
251,30280,??????????,???????????????,15.0649072,101.9576317
252,30250,??????????,??????,14.5866835,102.1061105
253,30330,??????????,???????,14.3723113,102.4839212
254,30260,??????????,??,15.4129378,102.3234816
255,30350,??????????,???????????,15.6195755,102.1289715
256,30230,??????????,??????,15.026754,102.4495221
257,30190,??????????,??????,14.72328,102.1609718
258,30210,??????????,?????????,15.1786657,101.7637775
259,36220,??????????,?????????,15.211024,101.7475374
260,30220,??????????,??????,15.2088556,102.060403
261,30160,??????????,??????,15.2072285,102.3005803
262,30420,??????????,??????,15.2602449,102.3807553
263,30290,??????????,??????????,15.3575998,102.1804261
264,30120,??????????,???????,15.5835978,102.4253001
265,30180,??????????,??????,15.5334573,102.7307497
266,30150,??????????,????????,14.786474,102.0438378
267,30110,??????????,?????,15.1970346,102.4839212
268,30240,??????????,????????,14.989289,102.7003451
269,30270,??????????,??????,15.3500317,102.742295
270,30170,??????????,???????,14.8704596,101.8322677
271,30380,??????????,???????,14.8267147,101.900579
272,30280,??????????,?????????,14.9608979,101.9690458
273,30140,??????????,??????,14.9919687,101.5930268
274,30340,??????????,??????,14.8540321,101.5930268
275,30130,??????????,???????,14.7275612,101.3658004
276,30320,??????????,???????,14.6401336,101.2750531
277,30410,??????????,??????????,14.7358946,102.3937099
278,30440,??????????,???????????,15.7271335,102.2662372
279,30360,??????????,??????,15.4121381,102.5412761
280,30370,??????????,???????????,14.4364486,101.6840589
281,30150,??????????,???????????,14.4173143,101.8620066
282,30210,??????????,?????????,15.2729261,101.5020752
283,30270,??????????,????????,15.2227739,102.8263206
284,30220,??????????,????????,15.3708926,101.9831805
285,30270,??????????,??????????,15.2868802,102.9205295
286,30120,??????????,??????,15.6462253,102.4724537
287,30430,??????????,????,15.5718701,102.5642261
288,30230,??????????,???????????????,15.0017506,102.2776838
289,30000,??????????,???????????????,15.0017506,102.2776838
290,31000,?????????,??????????????,14.8905684,103.035694
291,31190,?????????,???????,15.3273836,103.0126523
292,31160,?????????,??????,14.9094632,103.3009828
293,31110,?????????,??????,15.2427118,103.0081326
294,31210,?????????,???????,14.7332797,102.5757028
295,31170,?????????,?????????,14.4196566,102.8744945
296,31140,?????????,?????????,14.6014909,103.0933171
297,31180,?????????,????????,14.4356818,103.0990809
298,31120,?????????,???????,15.4910959,102.9974351
299,31130,?????????,?????????,15.0281466,102.8458197
300,31150,?????????,????,15.3003013,103.2948473
301,31220,?????????,????,14.4322181,102.644587
302,31230,?????????,???????,15.6408669,102.9346988
303,31240,?????????,????????,14.8898061,102.644587
304,31250,?????????,??????????,14.7238528,103.1509672
305,31000,?????????,???????,14.9765027,103.1828685
306,31110,?????????,?????????,14.5744185,102.597852
307,31110,?????????,????,14.7926661,102.8457316
308,31120,?????????,???????????????,15.5679804,102.8284772
309,31260,?????????,?????????,14.3121305,102.7485673
310,31000,?????????,????????,15.1128022,103.1591164
311,31150,?????????,?????,15.3097773,103.1163739
312,31110,?????????,???????????????,14.5566749,102.8744945
313,31170,?????????,???????????????,14.5566749,102.8744945
314,32000,????????,?????????????,14.8828674,103.4937242
315,32190,????????,?????????,15.3942217,103.4280586
316,32120,????????,??????,15.322183,103.6765709
317,32180,????????,??????,15.1538406,103.6131203
318,32140,????????,??????,14.5950082,103.4049445
319,32210,????????,???????,14.4822976,103.5784012
320,32130,????????,????????,15.3196515,103.8574529
321,32160,????????,???,15.2104948,103.7581637
322,32110,????????,????????,14.9056012,103.7452834
323,32150,????????,?????,14.6707148,103.8167772
324,32220,????????,?????,14.7061887,103.6478486
325,32170,????????,????????,14.9860058,103.9260001
326,32230,????????,??????,14.5285939,103.9492051
327,32140,????????,????????,14.4178959,103.3125299
328,32150,????????,????????,14.7713501,103.8911999
329,32000,????????,?????????????,15.0072693,103.5784012
330,32130,????????,??????????,15.1824034,103.8911999
331,33000,????????,?????????????,15.1170086,104.3274123
332,33190,????????,??????????,15.241178,104.4024704
333,33130,????????,??????????,15.1274943,104.5757366
334,33110,????????,??????????,14.6066438,104.705431
335,33140,????????,???????,14.6417626,104.1466046
336,33180,????????,??????,14.7531969,104.367553
337,33170,????????,?????????,14.8297769,104.053676
338,33150,????????,??????,14.5334509,104.4257533
339,33160,????????,???????,15.3445135,104.1560983
340,33120,????????,????????????,15.0977748,104.1466046
341,33220,????????,????????,15.3261466,104.0594822
342,33210,????????,??????????,14.9909258,104.0304535
343,33250,????????,??????,14.9037704,104.6821048
344,33240,????????,????????,14.8247444,104.4956239
345,33130,????????,??????????,14.9234729,104.5538744
346,33270,????????,??????,14.9792432,104.2163411
347,33140,????????,???????,14.5488299,104.1378195
348,33120,????????,???????????,15.1558333,104.0272222
349,33110,????????,?????????,14.8097174,104.7287607
350,33230,????????,?????,14.9218093,104.4024704
351,33120,????????,??????????????,15.2285929,104.0652887
352,33160,????????,???????,15.478746,104.088517
353,34000,???????????,????????????????,15.2286712,104.8564472
354,34250,???????????,????????????,15.5639458,105.3599568
355,34220,???????????,????????,15.4383436,105.5239912
356,34150,???????????,????????,15.4113503,104.5467528
357,34320,???????????,????????,15.5018468,104.464953
358,34170,???????????,??????,15.8923683,105.1858696
359,34160,???????????,???????,14.8548457,105.0791228
360,34280,???????????,????????,14.503619,105.2428853
361,34260,???????????,??????,14.4010715,105.0791228
362,34230,???????????,???????,14.7451613,105.3599568
363,34130,???????????,???????????,15.5837056,105.0791228
364,34270,???????????,???????????,15.8366515,105.0557415
365,34140,???????????,??????????,15.5058041,104.7170954
366,34190,???????????,??????????,15.1997052,104.8571368
367,34310,???????????,??????????,15.116321,104.7404269
368,34110,???????????,?????????????,15.2474826,105.2320501
369,34330,???????????,??????,15.3226604,105.1434387
370,34340,???????????,????????,15.8464444,105.2799215
371,34360,???????????,?????,15.0221073,104.7871004
372,34000,???????????,????????,15.2905556,105.0525
373,34350,???????????,???????,15.0947394,105.3950939
374,34160,???????????,???????????,14.7520587,104.9155243
375,34160,???????????,??????,15.0230007,105.1142011
376,34170,???????????,?????,15.8991237,105.3014109
377,34000,???????????,?????????????,15.4283226,104.9330448
378,34190,???????????,?????????????,15.2432339,105.0557415
379,34260,???????????,???????,14.5946094,104.8921668
380,35000,?????,??????????,15.7983959,104.1495096
381,35170,?????,???????,15.9753775,104.204716
382,35140,?????,??????,16.0577566,104.3442794
383,35110,?????,????????????,15.6551836,104.3073234
384,35180,?????,????????????,15.6701671,104.4143242
385,35150,?????,???????,15.8359591,104.4024704
386,35130,?????,?????????,15.5246282,104.262851
387,35160,?????,??????,15.3652968,104.3384616
388,35120,?????,????????,16.171991,104.5189214
389,35120,?????,????????,16.0690115,104.4315746
390,36000,???????,????????????,15.8675815,102.026135
391,36240,???????,????????????,15.7021955,102.0946818
392,36170,???????,?????????,15.7463121,101.9233964
393,36140,???????,?????????,15.9443409,102.3005803
394,36120,???????,????????????,16.2426241,101.9348069
395,36210,???????,??????????,16.0908333,101.7969444
396,36130,???????,???????,15.6006885,101.8435568
397,36220,???????,???????,15.5690426,101.8562733
398,36160,???????,????????????,15.442702,101.688248
399,36220,???????,????????????,15.442702,101.688248
400,36250,???????,????????????,15.7538158,101.7865654
401,36230,???????,???????,15.363868,101.460769
402,36110,???????,???????,16.3763389,102.1287289
403,36190,???????,????????,16.3793702,102.3692982
404,36150,???????,????????,16.1344075,102.2090224
405,36180,???????,??????,16.6005008,101.9040309
406,36260,???????,??????????,16.0168745,101.4112049
407,36130,???????,????????,15.568898,102.0032957
408,36130,???????,???????,15.6413889,101.6172222
409,37000,??????????,???????????????,15.8656422,104.6257269
410,37210,??????????,???????,16.1458061,104.8921668
411,37110,??????????,???????????,15.8924912,104.9049108
412,37180,??????????,???,15.6729405,104.8629746
413,37290,??????????,??????????,16.0459858,104.6821048
414,37240,??????????,????????,15.6891238,104.5422225
415,37000,??????????,????????,15.7221906,104.7287607
416,38000,??????,???????????,18.3608748,103.6464504
417,38180,??????,???????,18.1510352,103.5736317
418,38170,??????,????????,18.2885872,103.7969833
419,38150,??????,????,17.9897681,103.9376021
420,38190,??????,??????,18.3264671,103.3201886
421,38220,??????,?????????,18.0152778,104.0216667
422,38210,??????,???????,18.2885872,103.7969833
423,38000,??????,????????,18.2538823,103.9724141
424,39000,???????????,????????????????,17.2218369,102.4260602
425,39170,???????????,??????,17.2468691,102.2090224
426,39350,???????????,??????,17.3944044,102.2662372
427,39140,???????????,??????,16.9485259,102.5785297
428,39180,???????????,???????????,16.9292845,102.2915983
429,39270,???????????,??????????,17.5655556,102.2722222
430,39170,???????????,?????,17.3263608,102.0489791
431,40000,???????,????????????,16.4549378,102.8563594
432,40260,???????,????????????,16.316276,102.8399799
433,40270,???????,???????,16.4504042,102.6402895
434,40320,???????,??????,16.3288881,102.6331035
435,40210,???????,????????,16.5154623,102.4151335
436,40240,???????,????????,16.4174111,102.5068597
437,40130,???????,?????,16.5780985,102.1404037
438,40290,???????,?????,16.6788574,102.0032957
439,40220,???????,??????,16.8490554,102.1755941
440,40140,???????,??????,16.7157136,102.9205295
441,40310,???????,??????,16.6781124,102.7824777
442,40250,???????,?????????,16.7509121,102.5412761
443,40170,???????,??????,16.6036472,103.0472164
444,40110,???????,???????,16.1169002,102.7020218
445,40340,???????,?????????,15.879993,102.9032643
446,40120,???????,??,15.8117,102.5986597
447,40330,???????,???????,15.911973,102.4609873
448,40230,???????,???????,15.822376,102.4151335
449,40190,???????,???????????,15.6979174,102.7709807
450,40150,???????,???????,16.6346564,102.3870095
451,40160,???????,?????????,16.2107446,102.4839212
452,40180,???????,????,16.0791772,102.5838205
453,40280,???????,??????????,16.9096084,102.7824777
454,40350,???????,????????,16.6401692,101.9090201
455,40170,???????,?????,16.5682547,103.0587399
456,40160,???????,???????????,16.0557992,102.3692982
457,40150,???????,????????,16.8134948,102.3403027
458,40110,???????,???????,16.2118723,102.7537372
459,40110,???????,???????,15.9581614,102.6560717
460,40150,???????,?????????,16.7089808,102.2776838
461,41000,????????,?????????????,17.3980165,102.7594847
462,41330,????????,?????????????,17.2745616,102.8744945
463,41250,????????,??????,17.4156306,102.4839212
464,41360,????????,?????????,17.2869444,102.6002778
465,41220,????????,?????????,17.3351129,102.5072321
466,41110,????????,????????,17.0801779,103.0126523
467,41370,????????,????????,17.1324799,102.9205295
468,41240,????????,????????,16.9656259,102.9032643
469,41130,????????,???????,17.3645735,103.0933171
470,41320,????????,???????,17.3893466,103.2432632
471,41310,????????,??????,17.4851808,103.1971067
472,41290,????????,??????,17.2009231,103.2894368
473,41230,????????,???????,16.9767891,103.2142418
474,41280,????????,?????????,16.955592,103.4421742
475,41190,????????,???????,17.7032238,103.2317225
476,41160,????????,???????,17.6851513,102.4495221
477,41210,????????,??????,17.7338889,102.0772222
478,41150,????????,????,17.6769513,102.932041
479,41260,????????,????????,17.8054891,103.0933171
480,41340,????????,???????,17.4905125,102.8263951
481,41380,????????,?????,17.1037919,103.0134597
482,41130,????????,????????????,17.4944308,103.0587399
483,41130,????????,???????,17.1637859,103.1509672
484,41110,????????,???????????????,17.2562283,102.9780981
485,42000,???,????????,17.4605379,101.7523854
486,42100,???,????????,17.6249528,101.7296049
487,42210,???,??????,17.4847909,101.9428012
488,42110,???,????????,17.8759173,101.6271544
489,42150,???,?????,18.0226395,101.8812018
490,42120,???,????????,17.2506701,101.1504111
491,42170,???,??????,17.5263619,100.9560676
492,42160,???,??????,17.5144444,101.3441667
493,42140,???,??????,17.5971303,101.4112049
494,42130,???,????????,17.3099032,101.7409946
495,42180,???,????????,16.8713889,101.7186111
496,42230,???,??????,17.0935616,101.6612934
497,42240,???,?????,17.0502119,102.0032957
498,42220,???,???????,17.3702095,101.900579
499,42190,???,???????,17.1074981,101.8207566
500,43000,???????,????????????,17.8841733,102.750128
501,43100,???????,????????????,17.74,102.7055556
502,43110,???????,??????,17.8111448,102.5699643
503,43120,???????,????????,17.9747555,103.0017133
504,43130,???????,????????????,17.9381572,102.4953899
505,43160,???????,?????,18.0153852,102.1538632
506,43100,???????,??????,17.7061453,102.7537372
507,43120,???????,???????,18.0002831,103.3009828
508,43120,???????,????????,18.2174678,103.1855702
509,43130,???????,????????,17.8494946,102.4265952
510,44000,?????????,??????????????,16.1383681,103.2894368
511,44190,?????????,????,16.1001934,103.4007916
512,44140,?????????,??????????,16.269546,103.035694
513,44150,?????????,??????????,16.2795768,103.2432632
514,44160,?????????,????????,16.4159483,103.0933171
515,44130,?????????,?????,16.0915907,103.1163739
516,44170,?????????,???????,15.7734482,103.0472164
517,44110,?????????,??????????????,15.5216056,103.2201828
518,44120,?????????,????????,15.8787325,103.3419638
519,44180,?????????,?????,15.7223021,103.2259525
520,44210,?????????,??????????,15.6406722,103.1509672
521,44130,?????????,??????,16.1185799,103.0249524
522,44160,?????????,??????,16.5515741,103.139435
523,45000,????????,?????????????,16.0537909,103.6519972
524,45150,????????,??????????,15.6580509,103.6131203
525,45190,????????,?????????,15.6021563,103.4049445
526,45180,????????,??????????????,15.8447115,103.5668302
527,45170,????????,????????,16.1110285,103.8042382
528,45140,????????,??????,15.6803037,104.1146479
529,45110,????????,??????,16.2143664,103.9120099
530,45230,????????,????????,16.3818183,103.7984428
531,45210,????????,???????,16.3413382,104.2279672
532,45120,????????,???????,16.0474745,103.98402
533,45130,????????,??????????,15.5789814,103.7752634
534,45220,????????,?????????,15.7869648,103.752088
535,45240,????????,???????,15.4998892,103.9376021
536,45160,????????,?????????,15.836139,103.8796018
537,45250,????????,??????,16.3966621,104.1756573
538,45000,????????,?????????,15.9706018,103.4687168
539,45280,????????,?????????,15.9432031,103.5103481
540,45000,????????,??????,16.1360901,103.5957596
541,45000,????????,?????????,16.1820403,103.7214955
542,45170,????????,?????????,16.1546945,103.752088
543,45140,????????,??????,15.6221834,103.9956269
544,45170,????????,???????????,16.0214032,103.8564085
545,46000,?????????,??????????????,16.438508,103.5060994
546,46230,?????????,????,16.5553936,103.7868526
547,46130,?????????,???????,16.3171804,103.5552603
548,46210,?????????,??????,16.2766583,103.7347091
549,46110,?????????,???????????,16.504382,104.0304535
550,46160,?????????,?????,16.6822686,104.1233667
551,46120,?????????,???????,16.4003968,103.3712281
552,46170,?????????,????????,16.5564748,103.2432632
553,46140,?????????,?????????,16.7323365,103.5552603
554,46180,?????????,??????,16.9447497,103.6594267
555,46190,?????????,????????,16.9331709,103.2259525
556,46220,?????????,??????????,16.6335739,103.3009828
557,46150,?????????,??????,16.7274697,103.7358989
558,46240,?????????,????????,16.663973,103.9071489
559,46180,?????????,??????,16.863677,103.5366457
560,46160,?????????,????,16.8085029,104.04787
561,46000,?????????,??????,16.4232826,103.6941672
562,46130,?????????,???????,16.252555,103.485862
563,47000,??????,???????????,17.1435494,104.1233667
564,47220,??????,???????????,17.2457941,103.98402
565,47230,??????,???????????,17.2259391,104.262851
566,47210,??????,?????????,17.3577323,104.3559158
567,47230,??????,?????????,17.3239443,104.3442794
568,47180,??????,??????,17.085,103.8016667
569,47130,??????,?????????,17.3233062,103.8680047
570,47220,??????,?????????,17.2457941,103.98402
571,47160,??????,??????,17.375525,103.6999581
572,47150,??????,?????????,17.2361032,103.6246954
573,47270,??????,??????????,17.1727135,103.7057493
574,47120,??????,?????????,17.644742,103.7405019
575,47250,??????,????????,17.8143982,103.7984428
576,47140,??????,????????,17.9053046,103.4974258
577,47170,??????,??????????,17.686931,103.9608091
578,47110,??????,???????????,17.4479326,103.4049445
579,47240,??????,???????????,17.4567874,103.6131203
580,47190,??????,???????,17.3397564,103.4627375
581,47260,??????,???????,16.993967,104.1989038
582,47280,??????,????????????,17.0380098,104.3093759
583,47290,??????,??????????,17.5650372,103.5552603
584,47230,??????,?????????,17.2201778,104.2909717
585,47180,??????,?????,17.0950622,103.9606994
586,48000,??????,???????????,17.3798237,104.6821048
587,48160,??????,??????,17.1843004,104.5189214
588,48120,??????,????????,17.6280795,104.4490398
589,48140,??????,???????,17.9630254,104.222154
590,48110,??????,???????,16.9487975,104.7248076
591,48170,??????,???????,17.0471522,104.6804334
